TIPID,Municipalities,ID_x,FY17GasTax,FY17RICAPHIP,FY17RIHMA,FY17RICAPprojects,FY17RICAPfacilities,FY17ProjectCloseouts,FY17IWAYLandSales,FY17GARVEE,FY17TollRevenue,FY17RailwayProgram,FY17HSIP,FY17TAP,FY17NHPP,FY17CMAQ,FY17Planning,FY17STP,FY17NationalFreight,FY17NHTSA,FY17FTA,FY17Earmarks,FY17TollCredits,FY17TransitBond,FY17allocation,ID_y,LineItemName_x,FY18GasTax,FY18RICAPHIP,FY18RIHMA,FY18RICAPprojects,FY18RICAPfacilities,FY18ProjectCloseouts,FY18IWAYLandSales,FY18GARVEE,FY18TollRevenue,FY18RailwayProgram,FY18HSIP,FY18TAP,FY18NHPP,FY18CMAQ,FY18Planning,FY18STP,FY18NationalFreight,FY18NHTSA,FY18FTA,FY18Earmarks,FY18TollCredits,FY18TransitBond,FY18Allocation,ID_x,LineItemName_y,FY19GasTax,FY19RICAPHIP,FY19RIHMA,FY19RICAPprojects,FY19RICAPfacilities,FY19ProjectCloseouts,FY19IWAYLandSales,FY19GARVEE,FY19TollRevenue,FY19RailwayProgram,FY19HSIP,FY19TAP,FY19NHPP,FY19CMAQ,FY19Planning,FY19STP,FY19NationalFreight,FY19NHTSA,FY19FTA,FY19Earmarks,FY19TollCredits,FY19TransitBond,FY19allocation,ID_y,LineItemName,FY20GasTax,FY20RICAPHIP,FY20RIHMA,FY20RICAPprojects,FY20RICAPfacilities,FY20ProjectCloseouts,FY20IWAYLandSales,FY20GARVEE,FY20TollRevenue,FY20RailwayProgram,FY20HSIP,FY20TAP,FY20NHPP,FY20CMAQ,FY20Planning,FY20STP,FY20NationalFreight,FY20NHTSA,FY20FTA,FY20Earmarks,FY20TollCredits,FY20TransitBond,FY20allocation,ID,FY21allocation,FY22allocation,FY23allocation,FY24allocation,FY25allocation
1417.0,W. Warwick,793,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,169,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,168,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,168,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,168,0.0,1.3,0.15,0.5,0.0
1408.0,Warren,784,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,160,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,159,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,159,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,159,0.0,0.0,0.1,0.6,0.0
1409.0,Warren,785,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,161,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,160,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,160,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,160,0.0,0.0,0.6,3.4,3.2
1406.0,Warren,782,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,158,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,157,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,157,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,157,0.0,0.0,0.0,0.1,1.1
1407.0,Warren,783,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,159,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,158,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,158,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,158,0.0,0.0,0.0,0.15,1.25
1294.0,Warwick,683,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,58,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,58,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,58,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.1,2.2
9504.0,Warwick,1247,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,622,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,621,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,621,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,622,0.0,0.0,0.0,0.0,0.0
1410.0,Warwick,786,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,162,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,161,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,161,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,161,0.0,0.0,0.4,4.0,0.0
1411.0,Warwick,787,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,163,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,162,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,162,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,162,0.4,3.6,0.0,0.0,0.0
1412.0,Warwick,788,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,164,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,163,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,163,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,163,0.0,0.0,0.0,0.2,2.5
1413.0,Warwick,789,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,165,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,164,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,164,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,164,0.0,0.0,0.0,0.5,4.2
1414.0,Warwick,790,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,166,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,165,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,165,,,,,,,,,,,,,,0.4,,,,,,,0.0,0.0,0.0,0.4,165,3.2,0.0,0.0,0.0,0.0
1267.0,Warwick,659,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,34,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,34,,,,3.73,,,,,,,,,,3.419,,,2.15,,,,0.0,0.0,0.0,9.3,34,,,,,,,,,,,,,,0.6,,,,,,,0.0,0.0,0.0,0.6,34,0.0,0.0,0.0,0.0,0.0
1268.0,Warwick,660,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,35,,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,0.0,0.2,35,,,,8.9,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.9,35,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0
5274.0,Warwick,1113,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,489,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,488,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,488,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,488,0.0,0.0,0.0,0.0,0.0
5273.0,Warwick,1112,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,488,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,487,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,487,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,487,0.3,4.6,0.0,0.0,0.0
1274.0,"Warwick, Cranston, Johnston",666,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,41,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,41,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,41,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,41,0.0,0.0,0.5,6.8,11.2
1416.0,"Warwick, W. Warwick",792,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,168,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,167,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,167,,,,,,,,,,,,0.2,,,,,,,,,0.0,0.0,0.0,0.2,167,1.3,0.0,0.0,0.0,0.0
1415.0,"Warwick,Cranston",791,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,167,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,166,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,166,,,,,,,,,,,,,,6.2,,,,,,,0.0,0.0,0.0,6.2,166,0.0,0.0,0.0,0.0,0.0
1421.0,Westerly,797,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,173,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,172,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,172,,,,,,,,,,,,,,,,,1.9,,,,0.0,0.0,0.0,1.9,172,0.0,0.0,0.0,0.0,0.0
1420.0,Westerly,796,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,172,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,171,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,171,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,171,0.0,0.0,0.0,0.2,1.8
1418.0,Westerly,794,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,170,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,169,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,169,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0
1289.0,Westerly,678,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,53,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,53,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,53,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,53,0.0,0.3,5.4,0.0,0.0
1419.0,Westerly,795,,0.6,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6,171,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,170,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,170,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,170,0.0,0.0,0.0,0.0,0.0
5289.0,Westerly,1124,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,500,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,499,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,499,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,499,0.0,0.0,0.0,0.0,0.0
5287.0,Westerly,1122,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,498,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,497,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,497,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,497,0.0,0.0,0.0,0.0,0.0
5288.0,Westerly,1123,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,499,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,498,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,498,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,498,0.0,0.0,0.0,0.0,0.0
1423.0,"Westerly, Charlestown",798,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,174,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,173,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,173,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,173,0.0,0.0,0.5,4.4,1.1
5314.0,Woonsocket,1144,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,520,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,519,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,519,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,519,0.0,0.0,0.0,0.0,0.0
5299.0,Woonsocket,1131,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,507,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,506,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,506,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,506,0.0,0.0,0.0,0.0,0.0
5301.0,Woonsocket,1133,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,509,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,508,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,508,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,508,0.0,0.0,0.0,0.0,0.0
5304.0,Woonsocket,1136,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,512,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,511,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,511,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,511,0.0,0.0,0.0,0.0,0.0
5306.0,Woonsocket,1137,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,513,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,512,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,512,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,512,0.0,0.0,0.0,0.0,0.0
5300.0,Woonsocket,1132,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,508,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,507,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,507,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,507,0.0,0.0,0.0,0.0,0.0
5303.0,Woonsocket,1135,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,511,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,510,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,510,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,510,0.0,0.0,0.0,0.0,0.0
5302.0,Woonsocket,1134,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,510,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,509,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,509,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,509,0.0,0.0,0.0,0.0,0.0
5316.0,Woonsocket,1146,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,522,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,521,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,521,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,521,0.0,0.0,0.0,0.0,0.0
5313.0,Woonsocket,1143,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,519,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,518,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,518,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,518,0.0,0.0,0.0,0.0,0.0
5312.0,Woonsocket,1142,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,518,,,,,,,,,,,,,,0.15,,,,,,,0.0,0.0,0.0,0.15,517,,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,0.0,1.3,517,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,517,0.0,0.0,0.0,0.0,0.0
5315.0,Woonsocket,1145,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,521,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,520,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,520,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,520,0.0,0.0,0.0,0.0,0.0
5311.0,Woonsocket,1141,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,517,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,516,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,516,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,516,0.0,0.0,0.0,0.0,0.0
1424.0,"Woonsocket, Cumberland",799,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,175,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,174,,,,3.4,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.4,174,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,174,0.0,0.0,0.0,0.0,0.0
5272.0,Warwick,1111,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,487,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,486,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,486,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,486,0.0,0.0,0.0,0.0,0.0
5083.0,N. Smithfield,980,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,356,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,355,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,355,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,355,0.0,0.0,0.0,0.0,0.0
5037.0,E. Greewich,1261,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,636,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,636,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,635,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,636,,,,,
5042.0,E. Providence,1262,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,637,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,637,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,636,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,637,,,,,
5043.0,E. Providence,1263,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,638,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,638,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,637,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,638,,,,,
5082.0,"Middletown, Portsmouth",1276,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,651,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,651,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,650,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,651,,,,,
5084.0,N. Smithfield,1277,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,652,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,652,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,651,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,652,,,,,
5118.0,N. Kingstown,1283,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,658,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,658,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,657,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,658,,,,,
1450.0,N. Smithfield,808,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,184,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,183,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,183,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,183,0.0,0.0,0.0,0.0,0.0
1451.0,"Warwick, W. Warwick, Johnston",809,,,,,,,,,,,0.5,,,,,,,,,0.0,0.0,0.0,0.5,185,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,184,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,184,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0
1453.0,Woonsocket,811,,,,,,,,,,,1.3,,,,,,,,,0.0,0.0,0.0,1.3,187,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,186,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,186,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,186,0.0,0.0,0.0,0.0,0.0
1454.0,N. Providence,812,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,188,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,187,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,187,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,187,0.0,0.0,0.0,0.0,0.0
1455.0,N. Smithfield,813,,,,,,,,,,,,,3.8,,,,,,,0.0,0.0,0.0,3.8,189,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,188,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,188,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,188,0.0,0.0,0.0,0.0,0.0
1456.0,"Warwick, N. Smithfield",814,,,,,,,,,,,0.9,,,,,,,,,0.0,0.0,0.0,0.9,190,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,189,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,189,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,189,0.0,0.0,0.0,0.0,0.0
1458.0,"Bristol, Warren",816,,,,,,,,,,,3.4,,,,,,,,,0.0,0.0,0.0,3.4,192,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,191,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,191,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,191,0.0,0.0,0.0,0.0,0.0
1459.0,"Johnston, N. Smithfield",817,,,,,,,,,,,2.6,,,,,,,,,0.0,0.0,0.0,2.6,193,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,192,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,192,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0
1462.0,"Cranston, Exeter",820,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,196,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,195,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,195,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0,0.0,0.0
1466.0,Warren,824,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,200,,,,,,,,,,,,0.6,,,,,,,,,0.0,0.0,0.0,0.6,199,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,199,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0.0
1467.0,Middletown,825,,,,,,,,,,,0.27,,,,,,,,,0.0,0.0,0.0,0.27,201,,,,,,,,,,,,,,3.2,,,,,,,0.0,0.0,0.0,3.2,200,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,200,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
1469.0,"S. Kingstown, Charlestown, Westerly",827,,,,,,,,,,,0.6,,,,,,,,,0.0,0.0,0.0,0.6,203,,,,,,,,,,,,3.6,,,,,,,,,0.0,0.0,0.0,3.6,202,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,202,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0
1476.0,Smithfield,834,,,,,,,,,,,0.1,,,,,,,,,0.0,0.0,0.0,0.1,210,,,,,,,,,,,,0.6,,,,,,,,,0.0,0.0,0.0,0.6,209,,,,,,,,,,,,0.6,,,,,,,,,0.0,0.0,0.0,0.6,209,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,209,0.0,0.0,0.0,0.0,0.0
1484.0,Tiverton,838,,,,,,,,,,,0.1,,,,,,,,,0.0,0.0,0.0,0.1,214,,,,,,,,,,,,0.9,,,,,,,,,0.0,0.0,0.0,0.9,213,,,,,,,,,,,,0.9,,,,,,,,,0.0,0.0,0.0,0.9,213,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,213,0.0,0.0,0.0,0.0,0.0
1485.0,Lincoln,839,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,215,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,214,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,214,,,,,,,,,,,,0.63,,,,,,,,,0.0,0.0,0.0,0.63,214,0.0,0.0,0.0,0.0,0.0
1491.0,Scituate,843,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,219,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,218,,,,,,,,,,,,0.3,,,,,,,,,0.0,0.0,0.0,0.3,218,,,,,,,,,,,,0.3,,,,,,,,,0.0,0.0,0.0,0.3,218,0.0,0.0,0.0,0.0,0.0
